"GEOID","census_tract","borough","total_population","never_married","now_married","divorced"
36005034000,"Census Tract 340, Bronx County, New York"," Bronx County",4582,0.506010928961749,0.35327868852459,0.092896174863388
36005034200,"Census Tract 342, Bronx County, New York"," Bronx County",2128,0.380389840519787,0.480803307737744,0.0844654459539279
36005034300,"Census Tract 343, Bronx County, New York"," Bronx County",1755,0.437081161578555,0.364110201042442,0.104244229337305
36005034400,"Census Tract 344, Bronx County, New York"," Bronx County",2324,0.430250383239653,0.474706182933061,0.0541645375574859
36005034500,"Census Tract 345, Bronx County, New York"," Bronx County",3461,0.333455344070278,0.552708638360176,0.0655197657393851
36005034800,"Census Tract 348, Bronx County, New York"," Bronx County",7306,0.510443638874504,0.343690661142758,0.0771620921802175
36005035000,"Census Tract 350, Bronx County, New York"," Bronx County",1781,0.438157894736842,0.405921052631579,0.0947368421052632
36005035100,"Census Tract 351, Bronx County, New York"," Bronx County",3296,0.616095890410959,0.276712328767123,0.0934931506849315
36005035600,"Census Tract 356, Bronx County, New York"," Bronx County",2367,0.42563845768653,0.392588883324987,0.0696044066099149
36005035800,"Census Tract 358, Bronx County, New York"," Bronx County",7558,0.443667696309543,0.415704763453097,0.0694196065680377
36005035900,"Census Tract 359, Bronx County, New York"," Bronx County",1960,0.492123503465658,0.347195967233774,0.118462507876497
36005036000,"Census Tract 360, Bronx County, New York"," Bronx County",3063,0.375540699960676,0.449862367282737,0.10263468344475
36005036100,"Census Tract 361, Bronx County, New York"," Bronx County",6099,0.58406561218512,0.289006053505175,0.0622925209919937
36005036300,"Census Tract 363, Bronx County, New York"," Bronx County",7977,0.595078674255105,0.308670907264814,0.0691329092735186
36005036400,"Census Tract 364, Bronx County, New York"," Bronx County",2389,0.461870503597122,0.438848920863309,0.0465227817745803
36005036501,"Census Tract 365.01, Bronx County, New York"," Bronx County",3904,0.556495263870095,0.299729364005413,0.100473612990528
36005036502,"Census Tract 365.02, Bronx County, New York"," Bronx County",2002,0.539703903095559,0.288694481830417,0.11507402422611
36005036700,"Census Tract 367, Bronx County, New York"," Bronx County",2709,0.538582677165354,0.344356955380577,0.0887139107611549
36005036800,"Census Tract 368, Bronx County, New York"," Bronx County",2186,0.455255255255255,0.413213213213213,0.0912912912912913
36005036901,"Census Tract 369.01, Bronx County, New York"," Bronx County",2276,0.587399629400865,0.286596664607783,0.0599135268684373
36005036902,"Census Tract 369.02, Bronx County, New York"," Bronx County",2236,0.541446208112875,0.319223985890653,0.0740740740740741
36005037000,"Census Tract 370, Bronx County, New York"," Bronx County",2463,0.405587668593449,0.459537572254335,0.081888246628131
36005037100,"Census Tract 371, Bronx County, New York"," Bronx County",3908,0.506285355122564,0.302011313639221,0.110936517913262
36005037200,"Census Tract 372, Bronx County, New York"," Bronx County",2052,0.511531638083974,0.301596688350089,0.125369603784743
36005037300,"Census Tract 373, Bronx County, New York"," Bronx County",5463,0.55193482688391,0.306262729124236,0.106670061099796
36005037400,"Census Tract 374, Bronx County, New York"," Bronx County",3713,0.481507573089116,0.331102500880592,0.139133497710461
36005037504,"Census Tract 375.04, Bronx County, New York"," Bronx County",3690,0.597692593970971,0.283959806475623,0.0748046148120581
36005037600,"Census Tract 376, Bronx County, New York"," Bronx County",2440,0.513205592957017,0.385292594510616,0.0554117037804246
36005037800,"Census Tract 378, Bronx County, New York"," Bronx County",3233,0.478423236514523,0.364315352697095,0.136514522821577
36005037900,"Census Tract 379, Bronx County, New York"," Bronx County",5287,0.477615825091098,0.425299323269131,0.0614263404476835
36005038000,"Census Tract 380, Bronx County, New York"," Bronx County",4755,0.540805223068553,0.315832426550598,0.0943960826985854
36005038100,"Census Tract 381, Bronx County, New York"," Bronx County",6534,0.540931280510702,0.333646263612467,0.0824258355238453
36005038200,"Census Tract 382, Bronx County, New York"," Bronx County",2666,0.506143667296786,0.348771266540643,0.0997164461247637
36005038301,"Census Tract 383.01, Bronx County, New York"," Bronx County",4356,0.539384615384615,0.331076923076923,0.0852307692307692
36005038302,"Census Tract 383.02, Bronx County, New York"," Bronx County",5941,0.547552447552448,0.299067599067599,0.114685314685315
36005038500,"Census Tract 385, Bronx County, New York"," Bronx County",5025,0.483086680761099,0.393763213530655,0.0721458773784355
36005038600,"Census Tract 386, Bronx County, New York"," Bronx County",7477,0.478781110402042,0.389757498404595,0.109604339502234
36005038700,"Census Tract 387, Bronx County, New York"," Bronx County",3297,0.601685599120557,0.30230853792598,0.0670575302308538
36005038800,"Census Tract 388, Bronx County, New York"," Bronx County",2471,0.52212389380531,0.325871941697033,0.0744403956272775
36005038900,"Census Tract 389, Bronx County, New York"," Bronx County",5908,0.57448275862069,0.33264367816092,0.0760919540229885
36005039000,"Census Tract 390, Bronx County, New York"," Bronx County",3191,0.440501043841336,0.465553235908142,0.0572025052192067
36005039100,"Census Tract 391, Bronx County, New York"," Bronx County",6808,0.509947218838814,0.386926512383272,0.0416159155501421
36005039200,"Census Tract 392, Bronx County, New York"," Bronx County",1750,0.477337110481586,0.328611898016997,0.143059490084986
36005039300,"Census Tract 393, Bronx County, New York"," Bronx County",8433,0.546160064672595,0.324818108326597,0.0737267582861762
36005039400,"Census Tract 394, Bronx County, New York"," Bronx County",4961,0.515221878224974,0.356553147574819,0.0841073271413829
36005039500,"Census Tract 395, Bronx County, New York"," Bronx County",3980,0.505061082024433,0.352530541012216,0.0970331588132635
36005039600,"Census Tract 396, Bronx County, New York"," Bronx County",4287,0.516556291390728,0.351896447922938,0.0662251655629139
36005039700,"Census Tract 397, Bronx County, New York"," Bronx County",4106,0.83881230116649,0.111876988335101,0.0310180275715801
36005039800,"Census Tract 398, Bronx County, New York"," Bronx County",2769,0.377689942907334,0.511638120333773,0.0641194554238032
36005039901,"Census Tract 399.01, Bronx County, New York"," Bronx County",5168,0.587206516530906,0.300431241015812,0.0802587446094873
36005039902,"Census Tract 399.02, Bronx County, New York"," Bronx County",5156,0.496866840731071,0.336553524804178,0.138903394255875
36005040100,"Census Tract 401, Bronx County, New York"," Bronx County",5088,0.562047569803516,0.287745604963806,0.094364012409514
36005040302,"Census Tract 403.02, Bronx County, New York"," Bronx County",4151,0.467516319552378,0.364314578800124,0.126826235623251
36005040303,"Census Tract 403.03, Bronx County, New York"," Bronx County",4726,0.482925517612261,0.394998655552568,0.110244689432643
36005040304,"Census Tract 403.04, Bronx County, New York"," Bronx County",4229,0.450886766712142,0.46418826739427,0.0665075034106412
36005040400,"Census Tract 404, Bronx County, New York"," Bronx County",2818,0.477611940298507,0.359061833688699,0.111300639658849
36005040501,"Census Tract 405.01, Bronx County, New York"," Bronx County",4416,0.514739884393064,0.353757225433526,0.0800578034682081
36005040502,"Census Tract 405.02, Bronx County, New York"," Bronx County",5937,0.524973432518597,0.293304994686504,0.121572794899044
36005040600,"Census Tract 406, Bronx County, New York"," Bronx County",3635,0.508855585831063,0.35558583106267,0.0667574931880109
36005040701,"Census Tract 407.01, Bronx County, New York"," Bronx County",3193,0.522690437601297,0.312803889789303,0.107374392220421
36005040702,"Census Tract 407.02, Bronx County, New York"," Bronx County",7800,0.468718801996672,0.37936772046589,0.116805324459235
36005040800,"Census Tract 408, Bronx County, New York"," Bronx County",4557,0.419849537037037,0.473668981481481,0.0688657407407407
36005040900,"Census Tract 409, Bronx County, New York"," Bronx County",3048,0.387059724349158,0.434532924961715,0.116385911179173
36005041100,"Census Tract 411, Bronx County, New York"," Bronx County",2907,0.471656333038087,0.37378210806023,0.111160318866253
36005041300,"Census Tract 413, Bronx County, New York"," Bronx County",7561,0.441864435717944,0.442547379204371,0.0892948608502646
36005041400,"Census Tract 414, Bronx County, New York"," Bronx County",4714,0.374650038177653,0.426062611351489,0.110460677017053
36005041500,"Census Tract 415, Bronx County, New York"," Bronx County",5874,0.560867733782645,0.304128053917439,0.0909856781802864
36005041800,"Census Tract 418, Bronx County, New York"," Bronx County",4276,0.469417617793386,0.317822651448639,0.168861574480538
36005041900,"Census Tract 419, Bronx County, New York"," Bronx County",6951,0.403962264150943,0.429622641509434,0.14
36005042000,"Census Tract 420, Bronx County, New York"," Bronx County",3516,0.486744432661718,0.332272887946271,0.106398020501944
36005042100,"Census Tract 421, Bronx County, New York"," Bronx County",5654,0.497834511055391,0.321404148620925,0.127421928424892
36005042200,"Census Tract 422, Bronx County, New York"," Bronx County",3563,0.426864590876177,0.429398986241854,0.0691527878349022
36005042300,"Census Tract 423, Bronx County, New York"," Bronx County",4485,0.428013225127743,0.464983468590322,0.0655244965434325
36005042400,"Census Tract 424, Bronx County, New York"," Bronx County",2686,0.454044117647059,0.3671875,0.0882352941176471
36005042500,"Census Tract 425, Bronx County, New York"," Bronx County",6134,0.559023066485753,0.330167345092718,0.0714608774310267
36005042600,"Census Tract 426, Bronx County, New York"," Bronx County",6694,0.462369597615499,0.426229508196721,0.0648286140089419
36005042800,"Census Tract 428, Bronx County, New York"," Bronx County",2025,0.471625344352617,0.409366391184573,0.0699724517906336
36005042901,"Census Tract 429.01, Bronx County, New York"," Bronx County",4055,0.373884297520661,0.495206611570248,0.0955371900826446
36005042902,"Census Tract 429.02, Bronx County, New York"," Bronx County",4621,0.453562340966921,0.42589058524173,0.0737913486005089
36005043000,"Census Tract 430, Bronx County, New York"," Bronx County",3321,0.482254697286013,0.342379958246347,0.115518441196938
36005043100,"Census Tract 431, Bronx County, New York"," Bronx County",10325,0.485700377266642,0.331264451746379,0.0954119508336376
36005043400,"Census Tract 434, Bronx County, New York"," Bronx County",3837,0.414982578397213,0.415679442508711,0.106968641114983
36005043500,"Census Tract 435, Bronx County, New York"," Bronx County",52,0.645833333333333,0.0833333333333333,0
36005043600,"Census Tract 436, Bronx County, New York"," Bronx County",2244,0.403480152256661,0.463839042958129,0.0657966286025014
36005044200,"Census Tract 442, Bronx County, New York"," Bronx County",4071,0.532293986636971,0.285077951002227,0.0636334712058543
36005044400,"Census Tract 444, Bronx County, New York"," Bronx County",3576,0.474240422721268,0.35997357992074,0.0861955085865258
36005044800,"Census Tract 448, Bronx County, New York"," Bronx County",2181,0.463729177861365,0.369156367544331,0.0687802256851155
36005044901,"Census Tract 449.01, Bronx County, New York"," Bronx County",1465,0.444619010212097,0.442262372348782,0.0683424980361351
36005044902,"Census Tract 449.02, Bronx County, New York"," Bronx County",2031,0.359602649006623,0.511258278145695,0.0609271523178808
36005045101,"Census Tract 451.01, Bronx County, New York"," Bronx County",1531,0.424264705882353,0.414705882352941,0.0852941176470588
36005045102,"Census Tract 451.02, Bronx County, New York"," Bronx County",1893,0.338299193047796,0.500310366232154,0.0707635009310987
36005045600,"Census Tract 456, Bronx County, New York"," Bronx County",3275,0.355455177206393,0.496177901320361,0.0382209867963864
36005045800,"Census Tract 458, Bronx County, New York"," Bronx County",5243,0.587587318645889,0.267866738312735,0.053465878559914
36005046000,"Census Tract 460, Bronx County, New York"," Bronx County",2849,0.560855996433348,0.259028087382969,0.108337048595631
36005046201,"Census Tract 462.01, Bronx County, New York"," Bronx County",28926,0.415549597855228,0.359643589339221,0.124901435104873
36005046202,"Census Tract 462.02, Bronx County, New York"," Bronx County",9409,0.495825049701789,0.286149768058317,0.115043074884029
36005048400,"Census Tract 484, Bronx County, New York"," Bronx County",4377,0.51277823577906,0.355042594119264,0.0868370431437208
36005050400,"Census Tract 504, Bronx County, New York"," Bronx County",63,0.458333333333333,0.3125,0.0833333333333333
36005051600,"Census Tract 516, Bronx County, New York"," Bronx County",4439,0.355886332882273,0.475507442489851,0.076319350473613
36081000100,"Census Tract 1, Queens County, New York"," Queens County",6403,0.419428772919605,0.479372355430183,0.0759873060648801
36081000200,"Census Tract 2, Queens County, New York"," Queens County",3364,0.389304812834225,0.512655971479501,0.067379679144385
36081000400,"Census Tract 4, Queens County, New York"," Queens County",4559,0.443027672273467,0.417254476397178,0.100651112316875
36081000600,"Census Tract 6, Queens County, New York"," Queens County",3807,0.363636363636364,0.525096525096525,0.0709020709020709
36081000700,"Census Tract 7, Queens County, New York"," Queens County",5815,0.402824746369604,0.463298189775214,0.105629600159141
36081000800,"Census Tract 8, Queens County, New York"," Queens County",3543,0.35045742434905,0.536945812807882,0.0686136523574947
36081001000,"Census Tract 10, Queens County, New York"," Queens County",3884,0.391414944356121,0.49093799682035,0.0807631160572337
