"GEOID","census_tract","borough","total_population","two_three","four_five","sixplus"
36005025700,"Census Tract 257, Bronx County, New York"," Bronx County",1728,0.730569948186529,0.209844559585492,0.0595854922279793
36005026100,"Census Tract 261, Bronx County, New York"," Bronx County",1958,0.837209302325581,0.162790697674419,0
36005026300,"Census Tract 263, Bronx County, New York"," Bronx County",6456,0.675032175032175,0.274774774774775,0.0501930501930502
36005026400,"Census Tract 264, Bronx County, New York"," Bronx County",5842,0.572829131652661,0.372549019607843,0.0546218487394958
36005026500,"Census Tract 265, Bronx County, New York"," Bronx County",7009,0.463838664812239,0.370653685674548,0.165507649513213
36005026601,"Census Tract 266.01, Bronx County, New York"," Bronx County",3035,0.638386648122392,0.361613351877608,0
36005026602,"Census Tract 266.02, Bronx County, New York"," Bronx County",5769,0.697075208913649,0.282033426183844,0.020891364902507
36005026701,"Census Tract 267.01, Bronx County, New York"," Bronx County",3659,0.567493112947658,0.380165289256198,0.0523415977961433
36005026702,"Census Tract 267.02, Bronx County, New York"," Bronx County",6824,0.658198614318707,0.262124711316397,0.0796766743648961
36005026900,"Census Tract 269, Bronx County, New York"," Bronx County",3862,0.71864406779661,0.248587570621469,0.0327683615819209
36005027300,"Census Tract 273, Bronx County, New York"," Bronx County",8113,0.671356783919598,0.240201005025126,0.0884422110552764
36005027401,"Census Tract 274.01, Bronx County, New York"," Bronx County",4576,0.635147190008921,0.294380017841213,0.0704727921498662
36005027402,"Census Tract 274.02, Bronx County, New York"," Bronx County",3878,0.729943502824859,0.204519774011299,0.0655367231638418
36005027600,"Census Tract 276, Bronx County, New York"," Bronx County",63,0.466666666666667,0,0.533333333333333
36005027700,"Census Tract 277, Bronx County, New York"," Bronx County",5892,0.527363184079602,0.276119402985075,0.196517412935323
36005027900,"Census Tract 279, Bronx County, New York"," Bronx County",6809,0.776595744680851,0.178486997635934,0.0449172576832151
36005028100,"Census Tract 281, Bronx County, New York"," Bronx County",3974,0.684401451027811,0.303506650544135,0.0120918984280532
36005028300,"Census Tract 283, Bronx County, New York"," Bronx County",3370,0.735739231664726,0.206053550640279,0.0582072176949942
36005028400,"Census Tract 284, Bronx County, New York"," Bronx County",740,0.136363636363636,0.863636363636364,0
36005028500,"Census Tract 285, Bronx County, New York"," Bronx County",3233,0.805210918114144,0.130272952853598,0.0645161290322581
36005028600,"Census Tract 286, Bronx County, New York"," Bronx County",1288,0.550387596899225,0.344961240310078,0.104651162790698
36005028700,"Census Tract 287, Bronx County, New York"," Bronx County",3281,0.62532981530343,0.319261213720317,0.0554089709762533
36005028800,"Census Tract 288, Bronx County, New York"," Bronx County",3527,0.582863585118377,0.386696730552424,0.0304396843291995
36005028900,"Census Tract 289, Bronx County, New York"," Bronx County",4326,0.618090452261307,0.303517587939699,0.078391959798995
36005029301,"Census Tract 293.01, Bronx County, New York"," Bronx County",1989,0.855371900826446,0.121900826446281,0.0227272727272727
36005029302,"Census Tract 293.02, Bronx County, New York"," Bronx County",5597,0.69218989280245,0.30781010719755,0
36005029500,"Census Tract 295, Bronx County, New York"," Bronx County",4725,0.685355648535565,0.313807531380753,0.000836820083682008
36005029600,"Census Tract 296, Bronx County, New York"," Bronx County",1660,0.636363636363636,0.331168831168831,0.0324675324675325
36005029700,"Census Tract 297, Bronx County, New York"," Bronx County",3749,0.775620280474649,0.215749730312837,0.00862998921251348
36005030000,"Census Tract 300, Bronx County, New York"," Bronx County",5801,0.695872556118755,0.283128167994207,0.0209992758870384
36005030100,"Census Tract 301, Bronx County, New York"," Bronx County",1308,0.765217391304348,0.234782608695652,0
36005030200,"Census Tract 302, Bronx County, New York"," Bronx County",9607,0.695182350292661,0.176046825754165,0.128770823953174
36005030701,"Census Tract 307.01, Bronx County, New York"," Bronx County",5248,0.671949286846276,0.304278922345483,0.0237717908082409
36005030900,"Census Tract 309, Bronx County, New York"," Bronx County",3896,0.693017127799736,0.306982872200263,0
36005031000,"Census Tract 310, Bronx County, New York"," Bronx County",4869,0.57449088960343,0.315112540192926,0.110396570203644
36005031200,"Census Tract 312, Bronx County, New York"," Bronx County",2015,0.55668016194332,0.350202429149798,0.0931174089068826
36005031400,"Census Tract 314, Bronx County, New York"," Bronx County",2300,0.612326043737575,0.278330019880716,0.10934393638171
36005031600,"Census Tract 316, Bronx County, New York"," Bronx County",1956,0.590717299578059,0.331223628691983,0.0780590717299578
36005031800,"Census Tract 318, Bronx County, New York"," Bronx County",2252,0.573469387755102,0.348979591836735,0.0775510204081633
36005031900,"Census Tract 319, Bronx County, New York"," Bronx County",645,NA,NA,NA
36005032300,"Census Tract 323, Bronx County, New York"," Bronx County",4595,0.762645914396887,0.237354085603113,0
36005032400,"Census Tract 324, Bronx County, New York"," Bronx County",2954,0.687413554633472,0.312586445366528,0
36005032600,"Census Tract 326, Bronx County, New York"," Bronx County",3576,0.516358463726885,0.388335704125178,0.0953058321479374
36005032800,"Census Tract 328, Bronx County, New York"," Bronx County",4260,0.595348837209302,0.305116279069767,0.0995348837209302
36005033000,"Census Tract 330, Bronx County, New York"," Bronx County",5697,0.718617771509168,0.241184767277856,0.040197461212976
36005033201,"Census Tract 332.01, Bronx County, New York"," Bronx County",4125,0.755824790307549,0.215284249767008,0.0288909599254427
36005033202,"Census Tract 332.02, Bronx County, New York"," Bronx County",4207,0.682062298603652,0.277121374865736,0.0408163265306122
36005033400,"Census Tract 334, Bronx County, New York"," Bronx County",1441,0.566101694915254,0.4,0.0338983050847458
36005033500,"Census Tract 335, Bronx County, New York"," Bronx County",2207,0.788834951456311,0.16504854368932,0.0461165048543689
36005033600,"Census Tract 336, Bronx County, New York"," Bronx County",6613,0.731888544891641,0.212383900928793,0.0557275541795666
36005033700,"Census Tract 337, Bronx County, New York"," Bronx County",2277,0.739655172413793,0.246551724137931,0.0137931034482759
36005033800,"Census Tract 338, Bronx County, New York"," Bronx County",4247,0.585728444003964,0.329038652130823,0.0852329038652131
36005034000,"Census Tract 340, Bronx County, New York"," Bronx County",4582,0.623402163225172,0.315634218289086,0.0609636184857424
36005034200,"Census Tract 342, Bronx County, New York"," Bronx County",2128,0.471615720524017,0.347161572052402,0.181222707423581
36005034300,"Census Tract 343, Bronx County, New York"," Bronx County",1755,0.570652173913043,0.369565217391304,0.0597826086956522
36005034400,"Census Tract 344, Bronx County, New York"," Bronx County",2324,0.400447427293065,0.384787472035794,0.214765100671141
36005034500,"Census Tract 345, Bronx County, New York"," Bronx County",3461,0.724137931034483,0.220945083014049,0.0549169859514687
36005034800,"Census Tract 348, Bronx County, New York"," Bronx County",7306,0.504801920768307,0.334333733493397,0.160864345738295
36005035000,"Census Tract 350, Bronx County, New York"," Bronx County",1781,0.663865546218487,0.313025210084034,0.023109243697479
36005035100,"Census Tract 351, Bronx County, New York"," Bronx County",3296,0.797833935018051,0.202166064981949,0
36005035600,"Census Tract 356, Bronx County, New York"," Bronx County",2367,0.554327808471455,0.267034990791897,0.178637200736648
36005035800,"Census Tract 358, Bronx County, New York"," Bronx County",7558,0.637254901960784,0.213507625272331,0.149237472766885
36005035900,"Census Tract 359, Bronx County, New York"," Bronx County",1960,0.600431965442765,0.352051835853132,0.0475161987041037
36005036000,"Census Tract 360, Bronx County, New York"," Bronx County",3063,0.651034482758621,0.266206896551724,0.0827586206896552
36005036100,"Census Tract 361, Bronx County, New York"," Bronx County",6099,0.664552948636652,0.330374128091313,0.00507292327203551
36005036300,"Census Tract 363, Bronx County, New York"," Bronx County",7977,0.640020366598778,0.2510183299389,0.108961303462322
36005036400,"Census Tract 364, Bronx County, New York"," Bronx County",2389,0.622033898305085,0.355932203389831,0.0220338983050847
36005036501,"Census Tract 365.01, Bronx County, New York"," Bronx County",3904,0.66734693877551,0.204081632653061,0.128571428571429
36005036502,"Census Tract 365.02, Bronx County, New York"," Bronx County",2002,0.657596371882086,0.213151927437642,0.129251700680272
36005036700,"Census Tract 367, Bronx County, New York"," Bronx County",2709,0.592592592592593,0.325536062378168,0.0818713450292398
36005036800,"Census Tract 368, Bronx County, New York"," Bronx County",2186,0.374695863746959,0.479318734793187,0.145985401459854
36005036901,"Census Tract 369.01, Bronx County, New York"," Bronx County",2276,0.53388090349076,0.301848049281314,0.164271047227926
36005036902,"Census Tract 369.02, Bronx County, New York"," Bronx County",2236,0.564705882352941,0.290196078431373,0.145098039215686
36005037000,"Census Tract 370, Bronx County, New York"," Bronx County",2463,0.523728813559322,0.416949152542373,0.0593220338983051
36005037100,"Census Tract 371, Bronx County, New York"," Bronx County",3908,0.524615384615385,0.329230769230769,0.146153846153846
36005037200,"Census Tract 372, Bronx County, New York"," Bronx County",2052,0.605095541401274,0.290870488322718,0.104033970276008
36005037300,"Census Tract 373, Bronx County, New York"," Bronx County",5463,0.543177892918826,0.306563039723662,0.150259067357513
36005037400,"Census Tract 374, Bronx County, New York"," Bronx County",3713,0.644675925925926,0.212962962962963,0.142361111111111
36005037504,"Census Tract 375.04, Bronx County, New York"," Bronx County",3690,0.620558375634518,0.308375634517767,0.0710659898477157
36005037600,"Census Tract 376, Bronx County, New York"," Bronx County",2440,0.487272727272727,0.443636363636364,0.0690909090909091
36005037800,"Census Tract 378, Bronx County, New York"," Bronx County",3233,0.61166253101737,0.296526054590571,0.0918114143920596
36005037900,"Census Tract 379, Bronx County, New York"," Bronx County",5287,0.605150214592275,0.337339055793991,0.0575107296137339
36005038000,"Census Tract 380, Bronx County, New York"," Bronx County",4755,0.710686359687228,0.208514335360556,0.0807993049522155
36005038100,"Census Tract 381, Bronx County, New York"," Bronx County",6534,0.652320107599193,0.262945527908541,0.0847343644922663
36005038200,"Census Tract 382, Bronx County, New York"," Bronx County",2666,0.596875,0.284375,0.11875
36005038301,"Census Tract 383.01, Bronx County, New York"," Bronx County",4356,0.506237006237006,0.407484407484408,0.0862785862785863
36005038302,"Census Tract 383.02, Bronx County, New York"," Bronx County",5941,0.546656869948567,0.327700220426157,0.125642909625276
36005038500,"Census Tract 385, Bronx County, New York"," Bronx County",5025,0.542307692307692,0.344230769230769,0.113461538461538
36005038600,"Census Tract 386, Bronx County, New York"," Bronx County",7477,0.566026759744037,0.328097731239092,0.10587550901687
36005038700,"Census Tract 387, Bronx County, New York"," Bronx County",3297,0.568990042674253,0.425320056899004,0.00568990042674253
36005038800,"Census Tract 388, Bronx County, New York"," Bronx County",2471,0.533444816053512,0.42809364548495,0.0384615384615385
36005038900,"Census Tract 389, Bronx County, New York"," Bronx County",5908,0.440488301119023,0.416073245167853,0.143438453713123
36005039000,"Census Tract 390, Bronx County, New York"," Bronx County",3191,0.599719101123595,0.310393258426966,0.0898876404494382
36005039100,"Census Tract 391, Bronx County, New York"," Bronx County",6808,0.472283813747228,0.405025868440503,0.122690317812269
36005039200,"Census Tract 392, Bronx County, New York"," Bronx County",1750,0.452777777777778,0.463888888888889,0.0833333333333333
36005039300,"Census Tract 393, Bronx County, New York"," Bronx County",8433,0.615844544095665,0.300946686596911,0.083208769307424
36005039400,"Census Tract 394, Bronx County, New York"," Bronx County",4961,0.556279069767442,0.370232558139535,0.0734883720930233
36005039500,"Census Tract 395, Bronx County, New York"," Bronx County",3980,0.559819413092551,0.387133182844244,0.0530474040632054
36005039600,"Census Tract 396, Bronx County, New York"," Bronx County",4287,0.508849557522124,0.376106194690265,0.115044247787611
36005039700,"Census Tract 397, Bronx County, New York"," Bronx County",4106,0.428070175438596,0.571929824561404,0
36005039800,"Census Tract 398, Bronx County, New York"," Bronx County",2769,0.685925925925926,0.232592592592593,0.0814814814814815
36005039901,"Census Tract 399.01, Bronx County, New York"," Bronx County",5168,0.612769485903814,0.286898839137645,0.100331674958541
36005039902,"Census Tract 399.02, Bronx County, New York"," Bronx County",5156,0.523893805309735,0.4,0.0761061946902655
36005040100,"Census Tract 401, Bronx County, New York"," Bronx County",5088,0.471387002909796,0.34917555771096,0.179437439379243
36005040302,"Census Tract 403.02, Bronx County, New York"," Bronx County",4151,0.611471861471861,0.286796536796537,0.101731601731602
36005040303,"Census Tract 403.03, Bronx County, New York"," Bronx County",4726,0.537892791127542,0.403881700554529,0.0582255083179298
36005040304,"Census Tract 403.04, Bronx County, New York"," Bronx County",4229,0.460481099656357,0.395189003436426,0.144329896907216
36005040400,"Census Tract 404, Bronx County, New York"," Bronx County",2818,0.640699523052464,0.308426073131955,0.0508744038155803
36005040501,"Census Tract 405.01, Bronx County, New York"," Bronx County",4416,0.536113936927772,0.322482197355036,0.141403865717192
36005040502,"Census Tract 405.02, Bronx County, New York"," Bronx County",5937,0.622746185852982,0.332177531206657,0.0450762829403606
36005040600,"Census Tract 406, Bronx County, New York"," Bronx County",3635,0.625,0.267857142857143,0.107142857142857
36005040701,"Census Tract 407.01, Bronx County, New York"," Bronx County",3193,0.588932806324111,0.329380764163373,0.0816864295125165
36005040702,"Census Tract 407.02, Bronx County, New York"," Bronx County",7800,0.439432989690722,0.471649484536082,0.0889175257731959
36005040800,"Census Tract 408, Bronx County, New York"," Bronx County",4557,0.60720887245841,0.326247689463956,0.066543438077634
36005040900,"Census Tract 409, Bronx County, New York"," Bronx County",3048,0.735135135135135,0.210810810810811,0.0540540540540541
36005041100,"Census Tract 411, Bronx County, New York"," Bronx County",2907,0.632791327913279,0.334688346883469,0.032520325203252
36005041300,"Census Tract 413, Bronx County, New York"," Bronx County",7561,0.631517281780902,0.332161687170475,0.0363210310486233
36005041400,"Census Tract 414, Bronx County, New York"," Bronx County",4714,0.653379549393414,0.235701906412478,0.110918544194107
36005041500,"Census Tract 415, Bronx County, New York"," Bronx County",5874,0.604632587859425,0.301916932907348,0.0934504792332268
36005041800,"Census Tract 418, Bronx County, New York"," Bronx County",4276,0.626530612244898,0.286734693877551,0.086734693877551
36005041900,"Census Tract 419, Bronx County, New York"," Bronx County",6951,0.647530040053405,0.227636849132176,0.124833110814419
36005042000,"Census Tract 420, Bronx County, New York"," Bronx County",3516,0.669376693766938,0.272357723577236,0.0582655826558266
36005042100,"Census Tract 421, Bronx County, New York"," Bronx County",5654,0.574816026165168,0.287816843826656,0.137367130008177
36005042200,"Census Tract 422, Bronx County, New York"," Bronx County",3563,0.516778523489933,0.331543624161074,0.151677852348993
36005042300,"Census Tract 423, Bronx County, New York"," Bronx County",4485,0.507492507492508,0.398601398601399,0.0939060939060939
36005042400,"Census Tract 424, Bronx County, New York"," Bronx County",2686,0.631239935587762,0.312399355877617,0.0563607085346216
36005042500,"Census Tract 425, Bronx County, New York"," Bronx County",6134,0.467450980392157,0.472156862745098,0.0603921568627451
36005042600,"Census Tract 426, Bronx County, New York"," Bronx County",6694,0.550492610837438,0.364532019704433,0.0849753694581281
36005042800,"Census Tract 428, Bronx County, New York"," Bronx County",2025,0.664047151277014,0.300589390962672,0.0353634577603143
36005042901,"Census Tract 429.01, Bronx County, New York"," Bronx County",4055,0.440145102781137,0.402660217654172,0.157194679564692
36005042902,"Census Tract 429.02, Bronx County, New York"," Bronx County",4621,0.549227799227799,0.408301158301158,0.0424710424710425
36005043000,"Census Tract 430, Bronx County, New York"," Bronx County",3321,0.615384615384615,0.324358974358974,0.0602564102564103
36005043100,"Census Tract 431, Bronx County, New York"," Bronx County",10325,0.669156414762742,0.195518453427065,0.135325131810193
36005043400,"Census Tract 434, Bronx County, New York"," Bronx County",3837,0.619978284473399,0.272529858849077,0.107491856677524
36005043500,"Census Tract 435, Bronx County, New York"," Bronx County",52,0.307692307692308,0.692307692307692,0
36005043600,"Census Tract 436, Bronx County, New York"," Bronx County",2244,0.683501683501683,0.281144781144781,0.0353535353535354
36005044200,"Census Tract 442, Bronx County, New York"," Bronx County",4071,0.482620320855615,0.330213903743315,0.18716577540107
36005044400,"Census Tract 444, Bronx County, New York"," Bronx County",3576,0.688147295742232,0.216340621403913,0.095512082853855
36005044800,"Census Tract 448, Bronx County, New York"," Bronx County",2181,0.529296875,0.43359375,0.037109375
36005044901,"Census Tract 449.01, Bronx County, New York"," Bronx County",1465,0.801223241590214,0.18348623853211,0.0152905198776758
36005044902,"Census Tract 449.02, Bronx County, New York"," Bronx County",2031,0.688935281837161,0.311064718162839,0
36005045101,"Census Tract 451.01, Bronx County, New York"," Bronx County",1531,0.909348441926346,0.0764872521246459,0.0141643059490085
36005045102,"Census Tract 451.02, Bronx County, New York"," Bronx County",1893,0.786384976525822,0.192488262910798,0.0211267605633803
36005045600,"Census Tract 456, Bronx County, New York"," Bronx County",3275,0.658854166666667,0.227864583333333,0.11328125
36005045800,"Census Tract 458, Bronx County, New York"," Bronx County",5243,0.603801169590643,0.355994152046784,0.0402046783625731
36005046000,"Census Tract 460, Bronx County, New York"," Bronx County",2849,0.557069846678024,0.417376490630324,0.0255536626916525
36005046201,"Census Tract 462.01, Bronx County, New York"," Bronx County",28926,0.748723340342445,0.238660258335837,0.0126164013217182
36005046202,"Census Tract 462.02, Bronx County, New York"," Bronx County",9409,0.466254507985574,0.406491499227202,0.127253992787223
36005048400,"Census Tract 484, Bronx County, New York"," Bronx County",4377,0.452619843924192,0.385730211817168,0.16164994425864
36005050400,"Census Tract 504, Bronx County, New York"," Bronx County",63,0.777777777777778,0.222222222222222,0
36005051600,"Census Tract 516, Bronx County, New York"," Bronx County",4439,0.699019607843137,0.187254901960784,0.113725490196078
36081000100,"Census Tract 1, Queens County, New York"," Queens County",6403,0.881569207994078,0.118430792005922,0
36081000200,"Census Tract 2, Queens County, New York"," Queens County",3364,0.503037667071689,0.410692588092345,0.086269744835966
36081000400,"Census Tract 4, Queens County, New York"," Queens County",4559,0.429584599797366,0.4387031408308,0.131712259371834
36081000600,"Census Tract 6, Queens County, New York"," Queens County",3807,0.469852104664391,0.402730375426621,0.127417519908987
36081000700,"Census Tract 7, Queens County, New York"," Queens County",5815,0.799524564183835,0.175911251980983,0.0245641838351822
36081000800,"Census Tract 8, Queens County, New York"," Queens County",3543,0.475836431226766,0.395291201982652,0.128872366790582
36081001000,"Census Tract 10, Queens County, New York"," Queens County",3884,0.481435643564356,0.329207920792079,0.189356435643564
36081001200,"Census Tract 12, Queens County, New York"," Queens County",4998,0.498723404255319,0.383829787234043,0.117446808510638
36081001400,"Census Tract 14, Queens County, New York"," Queens County",3781,0.569753810082063,0.279015240328253,0.151230949589683
36081001600,"Census Tract 16, Queens County, New York"," Queens County",3244,0.413843888070692,0.397643593519882,0.188512518409426
36081001800,"Census Tract 18, Queens County, New York"," Queens County",3443,0.518024032042724,0.305740987983979,0.176234979973298
